AGREEMENT_RK,TARGET,AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,FACT_ADDRESS_PROVINCE,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED,CREDIT,WORK_TIME,PERSONAL_INCOME
64441698,0,32,1,1,1,1,0,0,1,0,6903.0,18.0,8700.0
64441712,0,58,0,4,2,1,0,0,1,1,15127.4,396.0,20000.0
64441805,0,32,0,2,2,1,0,0,1,0,11519.1,24.0,10000.0
64441883,0,51,1,2,0,0,1,0,1,0,4118.0,,6000.0
64442130,0,36,0,2,2,1,0,0,1,0,16680.0,84.0,15000.0
64442222,1,23,0,0,0,1,0,0,1,0,7965.0,6.0,20000.0
64442372,0,42,1,0,0,1,0,0,1,0,16199.0,168.0,15000.0
64442425,1,41,1,1,0,1,0,0,1,1,5140.0,12.0,6000.0
64442453,0,37,0,1,1,1,0,0,1,0,3850.85,36.0,15000.0
64442611,0,34,1,1,0,1,0,0,1,0,4021.92,48.0,17000.0
64442777,0,60,1,2,0,1,1,0,1,0,13653.0,288.0,10000.0
64442955,0,34,0,0,0,1,0,0,1,1,22480.0,24.0,40000.0
64442968,0,26,0,0,0,1,0,0,1,0,6715.2,9.0,9000.0
64443019,1,40,1,0,0,1,0,0,1,0,3545.0,12.0,12000.0
64443023,0,29,0,1,1,1,0,0,1,0,20190.0,24.0,15000.0
64443077,0,32,0,2,2,1,0,0,1,0,7550.0,36.0,11500.0
64443135,0,32,0,2,2,1,0,0,1,0,8230.0,48.0,20000.0
64443173,0,40,1,2,0,1,0,0,1,0,6830.0,36.0,9000.0
64443431,0,46,1,2,0,1,0,0,1,0,19990.0,96.0,8000.0
64443553,0,50,1,2,1,1,0,0,1,0,9000.0,132.0,8000.0
64443918,0,50,1,1,0,0,1,0,1,0,4320.0,,6000.0
64444016,1,42,1,2,2,1,0,0,1,0,100000.0,14.0,21000.0
64444329,0,42,0,2,2,1,1,0,1,0,14100.0,12.0,11000.0
64444762,0,25,0,0,0,1,0,0,1,0,6290.0,4.0,14000.0
64444842,1,26,0,1,1,1,0,0,1,0,9913.0,40.0,16500.0
64444908,0,43,1,3,3,1,0,0,1,1,10930.52,7.0,8000.0
64444927,0,30,1,1,1,1,0,0,1,0,12790.0,6.0,14000.0
64445162,0,56,1,0,0,1,1,0,1,1,15291.0,192.0,30000.0
64445279,0,45,0,2,1,1,0,0,1,0,27925.0,8.0,10000.0
64445435,0,49,1,0,0,0,1,0,1,0,6750.0,,5000.0
64445510,1,26,0,0,1,1,0,0,1,0,24700.0,36.0,40000.0
64445548,0,43,1,1,1,1,0,0,1,0,50700.0,24.0,15000.0
64445857,0,22,0,0,0,1,0,0,1,0,10512.0,18.0,11000.0
64445876,0,22,0,0,0,1,0,0,1,1,4097.0,24.0,15000.0
64445948,0,27,1,1,0,1,0,0,1,0,30800.0,120.0,15000.0
64445959,0,49,1,2,0,1,0,0,1,0,7060.0,48.0,7500.0
64446064,0,29,1,1,1,1,0,0,1,0,26695.8,6.0,9000.0
64446252,0,44,1,1,1,1,0,0,1,1,14520.0,240.0,9000.0
64446267,0,34,0,0,0,1,0,0,1,0,4872.0,12.0,10000.0
64446504,0,51,0,2,1,1,0,0,1,0,9580.0,120.0,15000.0
64446703,0,56,1,0,0,1,1,0,1,0,23170.0,264.0,8000.0
64446801,0,41,1,1,1,1,0,0,1,0,18398.0,156.0,30000.0
64446834,0,24,0,0,0,1,0,0,1,0,9248.0,24.0,15000.0
64446836,0,36,0,1,1,1,1,0,1,0,5306.0,36.0,22000.0
64446838,0,30,1,0,0,1,0,0,1,0,8990.0,100.0,15000.0
64446910,1,37,0,0,0,1,0,0,1,0,26400.0,25.0,18000.0
64447073,0,32,0,1,1,1,0,0,1,0,21083.0,96.0,8000.0
64447181,0,57,1,2,0,1,0,0,1,0,30000.0,24.0,25000.0
64447213,0,52,0,0,0,1,0,0,1,0,22500.0,123.0,12000.0
64447299,0,24,1,0,0,1,0,0,1,1,20305.0,24.0,15000.0
64447328,1,36,0,0,0,1,0,0,1,0,6744.0,60.0,15000.0
64447346,0,28,0,1,1,1,0,0,1,0,37480.0,12.0,18000.0
64447643,0,26,0,0,0,1,0,0,1,0,8951.0,10.0,25000.0
64447814,0,43,1,2,1,1,0,0,1,0,12380.0,7.0,13000.0
64447953,0,53,1,2,0,1,0,0,1,0,18849.0,144.0,5500.0
64448016,0,64,1,4,4,0,1,0,1,0,14747.1,,7500.0
64448062,1,38,1,2,1,1,0,0,1,0,10256.1,45.0,9000.0
64448258,0,33,0,2,2,1,0,0,1,0,24580.0,16.0,24000.0
64448280,0,66,0,0,0,1,1,0,1,0,82162.0,6.0,24000.0
64448567,0,35,1,1,1,1,0,0,1,0,13998.0,102.0,18000.0
64448664,0,40,0,2,2,1,0,0,1,0,5017.9,72.0,10000.0
64448722,0,35,0,0,0,1,0,0,1,0,5490.0,48.0,7000.0
64453374,0,43,1,1,0,1,0,0,1,0,4890.2,36.0,7000.0
64453381,0,30,1,1,0,1,0,0,1,0,10230.0,48.0,15000.0
64453856,0,44,1,2,2,1,0,0,1,0,15990.0,180.0,20000.0
64453988,0,25,0,0,0,1,0,0,1,0,18517.1,12.0,20000.0
64454150,1,42,0,5,4,1,0,0,1,0,19750.0,12.0,15000.0
64454156,1,25,0,0,0,1,0,1,1,0,14399.0,24.0,30000.0
64454386,0,48,1,0,0,1,0,0,1,0,10791.0,7.0,8000.0
64454399,0,23,0,0,1,1,0,0,1,0,11480.0,18.0,16000.0
64454610,0,44,0,1,1,1,0,0,1,0,26241.6,120.0,9500.0
64454655,0,39,1,2,2,1,0,0,1,1,3898.0,54.0,6000.0
64454829,0,41,0,0,0,1,0,1,1,0,12760.0,62.0,35000.0
64455108,0,56,0,0,0,1,1,0,1,0,15100.0,48.0,18000.0
64455338,0,47,1,2,0,1,0,0,1,0,21850.94,324.0,10000.0
64455454,0,59,1,3,0,1,0,0,1,0,9801.0,48.0,7000.0
64455734,0,28,0,1,1,1,0,0,1,0,24100.83,36.0,17000.0
64456173,0,27,0,2,2,1,0,0,1,0,4080.0,24.0,8500.0
64456185,0,42,1,2,2,1,0,0,1,0,19289.0,240.0,14000.0
64456216,0,29,1,1,0,1,0,0,1,0,23000.0,60.0,10000.0
64456240,0,28,1,1,1,1,0,0,1,0,20355.0,24.0,8500.0
64456622,1,47,1,2,1,1,0,0,1,0,17990.0,12.0,5000.0
64456649,0,31,0,0,0,1,0,0,1,0,16150.0,12.0,8000.0
64456802,0,51,1,1,1,1,0,0,1,0,24990.0,384.0,12000.0
64456852,0,23,1,0,0,1,0,0,1,0,7180.0,6.0,9000.0
64456866,0,40,0,2,0,1,0,0,1,0,18170.0,192.0,50000.0
64457727,0,27,0,1,2,1,0,0,1,0,6300.0,3.0,25000.0
64458282,0,22,1,0,0,1,0,0,1,0,13288.0,36.0,9000.0
64458431,0,61,1,0,0,0,1,0,1,0,9308.0,,7500.0
64458935,1,46,0,0,0,1,0,0,1,0,16000.0,96.0,12000.0
64458997,1,36,1,0,2,1,0,0,1,0,33570.0,12.0,20000.0
64459274,1,38,1,2,2,1,0,0,1,0,22880.0,204.0,20000.0
64459282,1,30,0,2,3,1,0,0,1,0,13940.0,32.0,18000.0
64459289,1,25,0,0,0,1,0,0,1,0,14600.0,18.0,15000.0
64459444,0,34,0,2,2,1,0,0,1,0,4120.0,120.0,7000.0
64459805,1,31,1,1,1,1,0,0,1,0,4570.0,96.0,8000.0
64459975,0,49,1,0,0,1,0,0,2,0,6200.0,36.0,12000.0
64460102,0,55,1,5,0,0,1,0,1,0,22525.0,,9000.0
64460143,1,27,1,0,0,1,0,0,1,0,15990.0,12.0,7000.0
64460278,0,44,1,1,0,1,0,0,1,0,12290.0,24.0,13000.0
64460354,0,32,0,2,0,1,0,1,1,0,14845.0,36.0,30000.0
64460882,0,35,1,2,2,1,0,0,1,0,9282.0,108.0,15000.0
64461062,0,62,1,1,0,1,0,0,1,0,29880.0,30.0,13500.0
64461642,0,55,0,3,0,1,0,0,1,0,37710.0,322.0,18000.0
64461762,0,60,0,1,0,1,1,0,1,0,37016.0,96.0,15000.0
64461870,0,47,0,1,1,1,0,0,1,0,13490.0,12.0,20000.0
64461889,0,61,1,1,0,0,1,0,1,0,6000.0,,8000.0
64462235,0,56,1,1,0,0,1,0,1,0,13360.0,,13150.0
64462338,0,49,1,2,2,1,0,0,1,0,5230.0,312.0,4300.0
64462618,0,43,1,0,0,1,0,1,1,0,11997.2,72.0,60000.0
64463349,0,61,0,3,0,0,1,0,1,0,13387.0,,9000.0
64463491,0,56,1,2,0,0,1,0,1,0,12506.0,,17000.0
64463790,0,62,1,0,0,0,1,0,1,0,13500.0,120.0,7000.0
64463840,0,42,1,3,3,1,0,0,1,0,4390.0,252.0,10000.0
64463877,0,25,0,0,0,1,0,0,1,0,28790.0,36.0,12000.0
64463995,0,38,1,1,1,1,0,0,1,0,23900.0,168.0,15000.0
64464021,1,40,1,0,0,1,0,0,1,0,7250.0,36.0,5000.0
64464149,1,52,1,1,0,1,1,0,2,0,25000.0,48.0,25000.0
64464834,0,33,1,1,1,1,0,0,1,0,2514.0,96.0,5800.0
64464862,0,28,1,0,0,1,0,0,1,0,11440.0,24.0,10000.0
64464950,0,28,0,0,0,1,0,0,1,0,26055.0,24.0,15000.0
64464977,0,58,1,3,0,1,1,0,1,0,30974.0,408.0,15000.0
64465047,0,49,1,2,0,1,0,0,1,0,20060.0,96.0,5000.0
64465079,1,34,1,2,2,1,0,0,1,0,90000.0,144.0,35000.0
64465209,0,33,0,0,0,1,0,0,1,0,22498.2,288.0,20000.0
64465249,0,44,1,1,0,1,0,0,1,0,35097.66,60.0,30000.0
64465252,1,46,1,2,0,1,0,0,1,0,18050.0,108.0,15000.0
64465444,0,65,1,1,0,0,1,0,1,0,20000.0,,6200.0
64465467,0,46,1,2,0,1,0,0,1,0,4387.0,13.0,11000.0
64465540,0,22,0,0,0,1,0,0,1,0,16370.0,14.0,20000.0
64465732,1,31,1,1,0,1,0,0,1,0,17863.0,24.0,12000.0
64465892,0,41,0,1,0,1,0,0,1,0,4761.0,120.0,10000.0
64465985,0,30,0,2,2,1,0,0,1,0,3168.0,24.0,7000.0
64466211,1,43,1,2,2,1,0,0,1,0,29388.0,288.0,9000.0
64466282,0,30,1,2,1,1,0,0,1,0,4600.0,15.0,8900.0
64466314,0,29,0,0,0,1,0,0,1,0,15616.0,36.0,35000.0
64466322,0,60,1,0,0,0,1,0,1,0,10000.0,,8000.0
64466517,0,50,1,3,0,1,0,0,1,0,44440.0,360.0,20000.0
64466589,0,29,1,0,0,1,0,0,1,0,11495.0,60.0,20000.0
64466853,1,30,1,1,0,1,0,0,1,0,54000.0,36.0,30000.0
64466919,0,38,1,2,2,1,0,0,1,0,4546.0,100.0,10000.0
64467058,0,41,1,2,1,1,0,0,1,0,10898.0,120.0,10000.0
64467236,0,51,1,0,0,1,0,0,1,0,14880.0,312.0,12000.0
64467397,0,47,0,2,0,1,0,0,1,0,6585.0,60.0,25000.0
64467520,1,36,1,2,2,1,0,0,1,0,5930.0,216.0,13000.0
64467579,0,27,1,0,0,1,0,0,1,0,8644.0,6.0,8000.0
64467669,1,38,1,3,0,1,0,0,1,0,8780.0,120.0,10000.0
64467709,0,51,1,0,0,1,0,0,1,0,24250.0,60.0,10000.0
64467773,0,41,1,0,0,1,0,0,1,0,7022.7,6.0,12000.0
64467790,0,56,0,3,0,1,0,0,1,0,11050.0,144.0,6000.0
64467979,0,58,1,2,0,1,1,0,1,0,22640.0,36.0,8000.0
64468089,0,34,1,2,2,1,0,0,1,0,13355.0,120.0,20000.0
64468126,0,41,1,1,1,1,0,0,1,0,7860.0,120.0,12000.0
64468326,0,42,0,1,1,1,0,0,1,0,16576.2,60.0,15000.0
64468559,1,39,0,1,1,1,0,0,1,0,16257.0,204.0,30000.0
64468766,1,23,0,0,0,1,0,0,1,0,29691.0,12.0,20000.0
64469080,0,39,0,1,1,1,0,0,1,0,37881.0,18.0,10000.0
64469089,0,24,0,0,0,1,0,0,1,0,5309.0,,10000.0
64469147,0,31,1,1,1,1,0,0,1,0,24195.0,36.0,10000.0
64469247,0,31,0,0,0,1,0,0,1,0,18000.0,24.0,16500.0
64469307,0,27,1,1,0,1,0,0,1,0,8280.0,6.0,6000.0
64469327,0,52,1,0,0,1,0,0,1,0,9169.0,48.0,8000.0
64469524,1,27,0,1,1,1,0,0,1,0,28945.0,96.0,15000.0
64469549,1,31,1,0,0,1,0,0,1,0,16191.0,7.0,35000.0
64469939,0,42,0,2,2,1,0,0,1,0,4400.0,24.0,15000.0
64469957,0,22,1,1,1,1,0,0,1,0,17400.0,11.0,8726.0
64470126,0,53,1,2,0,1,0,0,1,0,27372.0,60.0,16000.0
64470691,0,26,0,0,0,1,0,0,1,0,9588.0,48.0,16000.0
64470751,0,60,1,0,0,0,1,0,1,0,11500.0,,7200.0
64470945,0,38,0,0,0,1,0,0,1,0,24940.0,60.0,16000.0
64471070,1,54,1,2,0,1,0,0,1,0,19060.0,336.0,16000.0
64471075,0,39,0,2,2,1,0,0,1,0,14780.0,204.0,28000.0
64471216,0,61,0,1,1,0,1,0,1,0,17980.0,,10000.0
64471255,0,58,0,0,0,1,1,0,1,0,18910.0,276.0,23000.0
64471413,1,29,0,0,0,1,0,0,1,0,7439.0,42.0,20000.0
64471481,0,43,1,2,1,1,0,0,1,0,15650.0,25.0,8000.0
64471488,0,52,1,3,0,1,0,0,1,0,33292.0,84.0,13500.0
64471499,0,49,1,2,0,1,0,0,1,0,34449.0,15.0,20000.0
64471503,0,25,1,0,0,1,0,0,1,0,7011.0,60.0,12000.0
64471610,0,39,1,2,1,1,0,0,1,0,12810.94,12.0,20000.0
64471772,0,37,1,2,2,1,0,0,1,0,10990.0,18.0,10000.0
64471913,0,40,1,1,1,1,0,0,1,0,56000.0,180.0,15000.0
64471976,1,40,0,2,2,1,0,0,1,1,3000.0,144.0,8000.0
64472293,0,42,0,1,0,1,0,0,1,0,7937.0,60.0,15000.0
64472962,0,41,1,2,1,1,0,0,1,0,21475.0,228.0,10000.0
64472963,0,36,1,0,0,1,0,0,1,0,23395.0,6.0,12000.0
64472971,0,56,1,2,0,1,0,0,1,0,14658.0,84.0,20000.0
64473050,0,51,0,0,0,1,0,0,1,0,33000.0,132.0,15000.0
64473054,1,42,1,0,0,1,0,0,2,0,8500.0,24.0,12000.0
64473274,0,40,1,3,1,1,0,0,1,1,9990.0,84.0,8000.0
64473277,0,27,1,1,1,1,0,0,1,0,19850.0,36.0,7500.0
64473356,0,49,1,2,0,1,0,0,1,0,5292.0,252.0,6000.0
64548904,0,27,0,1,1,1,0,0,1,1,12599.0,14.0,15000.0
64548977,1,50,1,2,0,1,0,0,2,0,5800.0,9.0,10000.0
64548987,0,27,1,1,1,1,0,0,1,0,5950.0,72.0,7000.0
64549070,0,48,1,2,0,1,0,0,1,0,15570.0,240.0,16000.0
64549203,1,44,1,2,0,1,0,0,1,1,3390.0,36.0,10000.0
64549460,0,58,1,0,0,1,1,0,1,0,3070.0,180.0,12000.0
64549471,0,31,0,1,1,1,0,0,1,0,29220.0,36.0,15000.0
64549478,1,38,0,1,1,1,0,0,1,0,12262.0,12.0,17000.0
64550096,0,25,1,2,2,1,0,0,1,0,8889.0,38.0,13000.0
64550915,0,52,1,1,1,1,1,0,1,0,9940.0,36.0,14000.0
64551108,0,31,1,1,1,1,0,0,1,0,5290.0,18.0,6000.0
64551136,0,28,1,1,1,1,0,0,1,1,4290.0,72.0,4300.0
64551197,0,30,1,2,2,1,0,0,1,0,28778.3,108.0,10000.0
64551242,0,48,0,0,0,1,0,0,2,0,15290.0,350.0,9000.0
64551257,0,27,1,2,2,1,0,0,2,1,23290.0,60.0,7000.0
64551274,0,51,1,0,0,1,0,0,1,0,3540.2,228.0,12000.0
64551710,0,57,0,0,0,0,1,0,1,1,3799.0,,7500.0
64551759,0,53,1,0,0,1,0,0,1,0,14004.0,120.0,6000.0
64551845,0,31,1,1,1,1,0,0,1,1,14080.0,48.0,15000.0
64551854,0,45,1,3,1,1,0,0,1,0,5018.0,27.0,9000.0
64552065,0,48,1,0,0,1,0,0,1,1,11677.0,156.0,8000.0
64552415,0,29,1,0,0,1,0,0,1,1,7919.0,12.0,10000.0
64552484,0,50,0,0,0,1,0,0,1,0,6280.0,211.0,7000.0
64552617,1,35,1,2,1,1,0,0,1,0,5050.0,2.0,6000.0
64552883,0,57,0,0,0,1,0,0,1,0,14150.0,18.0,13000.0
64552959,0,47,0,0,0,1,0,0,1,0,8406.0,36.0,10000.0
64553135,0,32,0,1,1,1,0,0,1,0,19320.0,24.0,28000.0
64553191,0,48,1,2,0,1,0,0,1,0,18470.0,264.0,12000.0
64553224,1,49,1,1,0,1,0,0,1,0,6776.0,72.0,20000.0
64553315,1,38,1,1,1,1,0,0,1,0,18121.0,14.0,6800.0
64553599,1,59,1,3,0,1,1,0,1,0,11460.0,24.0,8000.0
64553939,0,43,0,1,2,1,0,0,2,0,20660.0,18.0,12000.0
64554003,0,42,0,2,0,1,0,0,1,0,4480.0,120.0,8000.0
64554053,0,53,1,2,0,1,0,0,1,0,11650.0,72.0,7000.0
64554077,1,36,1,3,3,1,0,0,1,0,4700.0,18.0,6000.0
64554285,0,36,1,2,2,1,0,0,1,1,21214.0,180.0,11000.0
64554412,0,44,1,1,1,1,0,0,1,0,43200.0,36.0,10000.0
64554466,0,54,0,2,2,1,0,0,1,0,4620.0,48.0,7500.0
64554627,0,48,1,3,0,1,0,0,1,0,11340.0,60.0,12000.0
64554754,0,34,1,1,1,1,0,0,1,0,4499.0,4.0,7000.0
64554755,1,30,0,1,0,1,0,0,1,0,6290.0,108.0,20000.0
64554791,0,39,0,3,3,1,0,0,1,0,8856.0,180.0,20000.0
64554862,0,38,1,2,1,1,0,0,1,0,10000.0,86.0,8500.0
64554967,0,32,1,1,1,1,0,0,1,0,22500.0,12.0,13000.0
64554989,0,44,1,2,1,1,0,0,1,0,96000.0,40.0,50000.0
64555126,0,27,1,2,2,1,0,0,1,1,2500.0,21.0,14000.0
64555324,0,33,1,1,1,1,0,0,1,0,9870.0,132.0,12000.0
64555670,0,56,0,0,0,1,0,0,1,1,5990.0,8.0,25000.0
64555768,0,35,0,1,1,1,0,0,1,0,6435.0,4.0,15000.0
64556046,0,30,1,2,2,1,0,0,1,0,13488.0,6.0,10000.0
64556146,0,28,0,1,1,1,0,0,1,0,3128.2,24.0,9000.0
64556454,0,36,0,3,3,1,0,0,1,1,4700.0,85.0,15000.0
64556675,0,39,0,2,2,1,0,0,1,0,11723.2,7.0,12000.0
64556820,0,47,1,0,0,1,0,0,2,1,23355.0,170.0,36000.0
64557166,0,25,0,0,0,1,0,0,1,0,6190.0,24.0,25000.0
64557204,0,55,1,0,0,1,0,0,1,0,22221.0,30.0,12800.0
64557316,0,28,1,1,1,1,0,0,1,0,17716.0,30.0,18000.0
64557347,0,46,0,2,1,1,0,0,1,1,4460.0,108.0,10000.0
64557669,0,45,0,1,1,1,0,0,1,0,6278.0,192.0,35000.0
64557690,0,51,0,2,0,1,0,0,1,0,9030.0,36.0,6000.0
64557741,0,44,1,0,0,1,0,0,2,1,7867.0,72.0,8000.0
64558405,0,24,1,0,0,1,0,0,1,0,19945.35,13.0,7000.0
64558592,0,28,0,1,1,1,0,0,1,0,23377.0,12.0,15000.0
64558910,0,47,0,2,0,1,0,0,1,0,35550.0,84.0,10000.0
64559281,0,37,1,2,2,1,0,0,1,0,37857.2,36.0,35000.0
64559557,0,52,1,2,0,0,1,0,1,0,11000.0,,7000.0
64559622,0,56,1,0,0,0,1,0,1,0,10080.0,,7000.0
64559659,0,32,1,2,2,1,0,0,1,0,6585.0,48.0,8000.0
64559736,0,31,1,0,0,1,0,0,1,0,3484.0,24.0,15000.0
64559744,0,37,1,2,2,1,0,0,2,0,2000.0,36.0,5000.0
64559777,0,30,1,1,1,1,0,0,1,0,19805.0,9.0,10000.0
64559789,0,59,0,7,0,1,0,0,1,0,5200.0,240.0,10000.0
64559801,0,27,1,0,0,1,0,0,1,0,10319.0,24.0,13000.0
64559904,0,31,1,1,1,1,0,0,1,0,24470.0,36.0,10000.0
64559999,0,30,0,2,0,1,0,0,1,0,7740.0,120.0,18000.0
64560094,1,30,1,1,1,1,0,0,1,0,16800.0,48.0,77000.0
64560116,0,31,1,2,2,1,0,0,1,0,13689.0,60.0,6500.0
64560240,1,32,1,0,0,1,0,0,1,0,15079.91,48.0,20000.0
64560369,1,52,1,0,0,1,1,0,1,0,24200.0,36.0,13000.0
64560413,0,31,0,1,1,1,0,0,1,0,11700.0,24.0,15000.0
64560450,0,50,1,0,0,1,0,0,2,1,23393.0,300.0,15000.0
64560463,0,27,1,1,1,1,0,0,1,0,5350.0,36.0,6000.0
64560510,0,22,1,1,1,1,0,0,1,0,18206.0,6.0,10000.0
64560694,0,59,1,2,0,1,1,0,1,1,5540.0,444.0,14000.0
64560778,0,51,0,0,0,0,1,0,1,0,38725.0,,10000.0
64560846,0,39,1,1,1,1,0,0,2,0,22977.0,6.0,8000.0
64560977,0,39,0,1,1,1,0,0,1,0,18000.0,60.0,15000.0
64561140,1,29,1,1,1,1,0,0,1,0,5579.0,18.0,13000.0
64561310,0,30,1,0,0,1,0,0,1,1,12290.0,12.0,11000.0
64561363,0,41,1,1,0,1,0,0,1,0,19130.0,48.0,6000.0
64561542,0,53,0,1,1,1,0,0,1,0,4945.0,420.0,10000.0
64561545,0,30,1,1,1,1,0,0,1,0,9573.0,128.0,9500.0
64561614,0,49,1,2,0,1,0,0,1,0,26500.0,120.0,18000.0
64561668,0,37,1,2,2,1,0,0,1,0,4080.0,14.0,7800.0
64562064,1,54,1,0,0,1,0,0,1,0,22947.0,60.0,14000.0
64562172,0,61,1,0,0,1,1,0,1,0,11400.0,336.0,18000.0
64562377,0,26,0,0,0,1,0,0,1,0,12350.0,24.0,12000.0
64562475,0,22,0,0,0,1,0,0,1,0,7390.0,6.0,10000.0
64562772,0,30,1,0,0,1,0,0,1,0,11304.0,60.0,7200.0
64562909,1,30,1,3,3,1,0,0,1,0,19340.0,142.0,9000.0
64563165,0,39,0,1,1,1,0,0,1,0,4440.0,59.0,18000.0
64563186,1,33,1,0,0,1,0,0,1,1,6127.0,12.0,10000.0
64563212,1,26,1,0,0,1,0,0,1,0,43996.0,60.0,15000.0
64563282,0,40,1,1,0,1,0,0,2,1,13366.2,96.0,18000.0
64563430,0,30,0,1,1,1,0,0,1,0,17990.0,18.0,20000.0
64563529,0,42,1,2,2,1,0,0,2,1,4980.0,72.0,17000.0
64563613,1,52,1,2,0,1,0,0,1,0,11247.0,6.0,10000.0
64563704,1,31,0,2,2,1,0,0,1,0,16220.0,84.0,15000.0
64563745,0,58,1,1,0,0,1,0,1,1,2104.0,,8000.0
64563866,0,35,1,1,1,1,0,0,1,1,6539.0,180.0,23000.0
64564107,0,23,1,1,1,1,0,0,2,1,5364.0,18.0,10000.0
64564180,1,28,0,0,0,1,0,0,1,0,7740.0,12.0,12000.0
64564579,0,40,1,2,1,0,1,0,1,0,23128.0,,15000.0
64564641,0,30,0,1,1,1,0,0,1,0,6000.0,24.0,10000.0
64564700,0,61,1,1,0,0,1,0,2,0,18290.0,,4700.0
64564985,0,38,0,2,2,1,0,0,1,1,5690.0,24.0,10000.0
64565042,0,48,1,1,1,1,0,0,1,0,11595.0,144.0,13000.0
64565052,0,52,1,0,0,1,0,0,1,0,6700.0,18.0,3000.0
64565389,0,28,1,2,2,1,0,0,1,0,10999.0,6.0,12000.0
64565451,0,23,0,1,1,1,0,0,1,0,17966.0,4.0,13000.0
64565472,0,60,1,4,0,1,1,0,2,0,5830.0,300.0,20000.0
64565575,0,50,1,2,0,1,0,0,1,0,5109.0,72.0,16000.0
64565633,0,52,0,2,0,1,0,0,1,0,13926.0,84.0,10000.0
64565673,0,55,1,1,1,1,0,0,1,0,3598.0,96.0,10000.0
64565768,0,31,0,2,2,1,0,0,1,1,10980.0,120.0,18000.0
64566370,0,29,0,0,0,1,0,0,1,0,24740.0,120.0,30000.0
64566381,0,30,1,2,2,1,0,0,1,0,5990.0,60.0,4000.0
64566601,0,51,1,0,0,0,1,0,1,0,3820.0,,4500.0
64566684,0,29,0,0,0,1,0,0,1,0,5614.0,22.0,15000.0
64566755,0,40,1,2,2,1,0,0,1,0,15498.0,18.0,7000.0
64567036,0,23,0,0,0,1,0,0,1,1,4350.0,24.0,18000.0
64567167,1,39,1,1,2,1,0,0,1,0,11804.0,66.0,50000.0
64567292,0,27,1,1,1,1,0,0,2,0,11619.84,12.0,13000.0
64567401,0,46,1,3,0,1,0,0,1,0,11500.0,180.0,5500.0
64567754,1,48,1,0,0,1,0,0,2,0,23029.0,348.0,11000.0
64567864,0,59,1,0,0,0,1,0,2,0,8730.0,,7500.0
64568397,1,41,1,2,1,1,0,0,1,0,29640.0,84.0,25000.0
64568536,0,56,1,0,0,0,1,0,1,0,25920.0,,10000.0
64569049,1,32,0,2,2,1,0,0,1,0,12200.0,6.0,17200.0
64569114,0,35,1,3,3,1,0,0,1,0,5130.0,12.0,7000.0
64569344,1,25,1,0,0,1,0,0,2,2,9655.2,34.0,22000.0
64569399,0,38,1,1,1,1,0,0,1,0,10000.0,24.0,7000.0
64569493,1,34,1,3,3,1,0,0,1,0,5230.0,36.0,7000.0
64569804,0,30,1,0,0,1,0,0,1,0,42000.0,7.0,16000.0
64569824,1,47,0,1,1,1,0,0,1,0,25800.0,1.0,15000.0
64570071,0,34,1,4,4,1,0,0,1,0,22761.0,156.0,17000.0
64570073,0,22,0,0,0,1,0,0,1,0,12690.0,24.0,12000.0
64583718,0,40,1,2,1,1,0,1,1,1,12097.0,36.0,25000.0
64583760,0,36,0,1,1,1,0,0,1,1,9900.0,12.0,20000.0
64583954,0,30,1,1,1,1,0,0,1,1,15990.0,10.0,20000.0
64584121,0,27,0,0,0,1,0,0,1,1,16105.0,4.0,18000.0
64584153,1,26,1,1,1,1,0,0,1,1,23660.0,42.0,7500.0
64584263,1,32,1,3,3,1,0,0,2,1,4889.0,66.0,10000.0
64584269,0,39,1,2,2,1,0,0,1,1,6700.0,24.0,6000.0
64584336,0,46,0,2,0,1,0,0,1,1,8230.0,150.0,20000.0
64584493,0,47,1,4,1,1,0,0,1,1,7590.0,336.0,10000.0
64584580,0,64,1,0,1,0,1,0,2,2,6590.0,,10000.0
64584590,0,50,1,2,0,0,1,0,1,1,3824.0,,6000.0
64584922,0,38,1,0,0,1,0,0,1,1,3550.0,32.0,20000.0
64585042,0,23,1,0,0,1,0,0,1,1,2000.0,5.0,8000.0
64585562,1,33,1,2,2,1,0,0,1,1,18999.2,192.0,15000.0
64585583,0,28,1,0,0,1,0,0,2,1,3276.0,36.0,7000.0
64585727,0,23,0,0,0,1,0,0,1,1,3725.0,12.0,10000.0
64585790,1,42,1,2,0,1,0,0,1,1,14320.0,180.0,35000.0
64585907,0,62,1,2,0,0,1,0,1,1,11298.0,,7600.0
64586134,1,33,0,3,3,1,0,0,1,1,28410.0,20.0,23000.0
64586609,0,25,0,0,0,1,0,0,1,1,4122.0,12.0,15000.0
64586617,0,36,1,2,2,1,0,0,2,1,12598.0,13.0,8000.0
64586663,0,33,1,3,3,1,0,0,1,1,4850.0,52.0,6100.0
64586762,0,40,1,0,0,1,0,0,1,1,5748.0,240.0,10000.0
64586797,0,42,1,1,0,1,0,0,1,1,6141.75,12.0,15000.0
64586891,0,36,1,1,1,1,0,0,1,1,4500.0,48.0,18000.0
64586987,0,46,0,4,2,0,1,0,1,1,4500.0,,11000.0
64587065,0,48,0,1,1,1,0,0,1,1,10591.0,30.0,17000.0
